Train_No,Route_Number,Start_Station,End_Station,Total_Distance,Number_of_Stops,Total_Duration_Minutes
98071,1,CSMT,PNVL,49,2,77.0
98072,1,PNVL,CSMT,49,2,77.0
98073,1,CSMT,PNVL,49,2,77.0
98074,1,PNVL,CSMT,49,2,77.0
98075,1,CSMT,PNVL,49,2,80.0
98076,1,PNVL,CSMT,49,2,77.0
98077,1,CSMT,PNVL,49,2,77.0
98078,1,PNVL,CSMT,49,2,81.0
98079,1,CSMT,PNVL,49,2,77.0
98080,1,PNVL,CSMT,49,2,80.0
98081,1,CSMT,PNVL,49,2,77.0
98082,1,PNVL,CSMT,49,2,78.0
98083,1,VDLR,PNVL,39,2,60.0
98084,1,PNVL,CSMT,49,2,78.0
98085,1,CSMT,PNVL,49,2,77.0
98087,1,CSMT,PNVL,49,2,77.0
98088,1,PNVL,CSMT,49,2,77.0
98089,1,CSMT,PNVL,49,2,77.0
98090,1,PNVL,CSMT,49,2,77.0
98091,1,CSMT,PNVL,49,2,77.0
98092,1,PNVL,CSMT,49,2,77.0
98093,1,CSMT,PNVL,49,2,78.0
98094,1,PNVL,CSMT,49,2,77.0
98095,1,CSMT,PNVL,49,2,78.0
98096,1,PNVL,CSMT,49,2,77.0
98097,1,CSMT,PNVL,49,2,77.0
98098,1,PNVL,CSMT,49,2,77.0
98099,1,CSMT,PNVL,49,2,77.0
98100,1,PNVL,CSMT,49,2,77.0
98101,1,CSMT,PNVL,49,2,77.0
98102,1,PNVL,CSMT,49,2,77.0
98103,1,VDLR,PNVL,39,2,60.0
98104,1,PNVL,CSMT,49,2,77.0
98105,1,CSMT,PNVL,49,2,77.0
98106,1,PNVL,CSMT,49,2,78.0
98107,1,CSMT,PNVL,49,2,77.0
98108,1,PNVL,CSMT,49,2,80.0
98109,1,CSMT,PNVL,49,2,79.0
98110,1,PNVL,CSMT,49,2,77.0
98111,1,CSMT,PNVL,49,2,78.0
98112,1,PNVL,CSMT,49,2,77.0
98113,1,CSMT,PNVL,49,2,77.0
98114,1,PNVL,CSMT,49,2,77.0
98115,1,CSMT,PNVL,49,2,77.0
98116,1,PNVL,CSMT,49,2,77.0
98117,1,CSMT,PNVL,49,2,77.0
98118,1,PNVL,CSMT,49,2,79.0
98119,1,CSMT,PNVL,49,2,78.0
98120,1,PNVL,CSMT,49,2,78.0
98121,1,CSMT,PNVL,49,2,77.0
98122,1,PNVL,CSMT,49,2,78.0
98123,1,CSMT,PNVL,49,2,77.0
98124,1,PNVL,CSMT,49,2,79.0
98125,1,CSMT,PNVL,49,2,77.0
98126,1,PNVL,CSMT,49,2,78.0
98127,1,CSMT,PNVL,49,2,77.0
98128,1,PNVL,CSMT,49,2,77.0
98129,1,CSMT,PNVL,49,2,77.0
98130,1,PNVL,CSMT,49,2,77.0
98131,1,CSMT,PNVL,49,2,79.0
98132,1,PNVL,CSMT,49,2,79.0
98133,1,VDLR,PNVL,39,2,63.0
98134,1,PNVL,VDLR,39,2,61.0
98135,1,CSMT,PNVL,49,2,80.0
98136,1,PNVL,CSMT,49,2,79.0
98137,1,CSMT,PNVL,49,2,78.0
98138,1,PNVL,CSMT,49,2,78.0
98139,1,CSMT,PNVL,49,2,77.0
98140,1,PNVL,CSMT,49,2,81.0
98141,1,CSMT,PNVL,49,2,77.0
98142,1,PNVL,CSMT,49,2,79.0
98143,1,VDLR,PNVL,39,2,60.0
98144,1,PNVL,VDLR,39,2,59.0
98145,1,CSMT,PNVL,49,2,78.0
98146,1,PNVL,CSMT,49,2,77.0
98147,1,CSMT,PNVL,49,2,77.0
98148,1,PNVL,CSMT,49,2,77.0
98149,1,VDLR,PNVL,39,2,60.0
98150,1,PNVL,CSMT,49,2,77.0
98151,1,CSMT,PNVL,49,2,79.0
98152,1,PNVL,CSMT,49,2,77.0
98153,1,CSMT,PNVL,49,2,78.0
98154,1,PNVL,CSMT,49,2,77.0
98155,1,CSMT,PNVL,49,2,78.0
98156,1,PNVL,CSMT,49,2,77.0
98157,1,CSMT,PNVL,49,2,78.0
98158,1,PNVL,CSMT,49,2,77.0
